mp_name,nature_membership,term_start_date,term_end_date,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note
Ajay Kumar,Elected,,,Jamshedpur,17,38,1,14,"MBBS, IPS",0.3823529411764706,0.026252983293556086,0.0625,0.15165876777251186,0.76, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Ajay Maken,Elected,,,New Delhi,10,29,1,3,B.A.; Educated at University of Delhi,0.3676470588235294,0.0,0.0,0.0,0.37,"This MP was a Minister. He tendered his resignation on 16th Jun, 2013. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 5th Aug, 2013. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Ajit Singh,Elected,,,Baghpat,37,54,1,11,"B.Sc., B. Tech. and M.S.; Educated at Lucknow University, Lucknow; I.I.T. Kharagpur and Illinois Institute of Technology, Chicago (U.S.A.) ",0.7352941176470589,0.0009546539379474941,0.0,0.0,0.44,"This MP was appointed a minister on 18th Dec, 2011.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 16th Dec, 2011. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Akhilesh Yadav,Elected,,2012-02-05,Kannauj,37,58,1,11,"B.E., M.E.; Educated at University of Mysore, Mysore, Karnataka",0.2205882352941177,0.0019093078758949881,0.0,0.0,0.53, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Amarnath Pradhan,Elected,,,Sambalpur,29,29,1,3,"B.A., Utkal University, Bhubaneswar, Orissa",0.44117647058823534,0.012410501193317422,0.0,0.14770932069510267,0.85, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Ambica Banerjee,Elected,,2013-04-25,Howrah,39,8,1,3,"Mechanical Engineer (Sales); Educated at Hatfield Technical College, London",0.8823529411764706,0.001431980906921241,0.0,0.12164296998420221,0.6,Complete attendance for this MP is not available (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anand Prakash Paranjpe,Elected,,,Kalyan,23,60,1,11,"B.E., M.B.A.; Educated at Pune University, Maharashtra",0.2205882352941177,0.005250596658711217,0.0,0.6477093206951027,0.68, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anandrao Adsul,Elected,,,Amravati,23,60,1,3,"B.Com.; Educated at Shivaji University, Kolhapur, Maharashtra",0.6029411764705883,0.016706443914081145,0.0625,1.0,0.74, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anant Gangaram Geete,Elected,,,Raigad,23,60,1,7,"Educated at Mumbai Board (Formerly Pune Board), Ratnagiri (Maharashtra) ",0.5441176470588236,0.026252983293556086,0.020833333333333332,0.007898894154818325,0.73, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anant Kumar Hegde,Elected,,,Uttara Kannada,18,18,1,6,"Educated at M.M. Arts and Science College, Sirsi (Karnataka) ",0.29411764705882354,0.006682577565632459,0.041666666666666664,0.45339652448657186,0.72, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Ananth Kumar,Elected,,,Bangalore South,18,18,1,3,"B.A., LL.B. (Spl.); Educated at K.S. Arts College and J.S.S. Law College, Karnataka University, Hubli (Karnataka) ",0.4264705882352941,0.010978520286396181,0.0,0.1848341232227488,0.84, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anantha Venkatarami Reddy,Elected,,,Anantapur,2,29,1,11,"M.A., B.L.; Educated at Sri Venkateswara University and Sri Krishnadevaraya University, Anantapur, Andhra Pradesh",0.4705882352941177,0.006682577565632459,0.0,0.43601895734597157,0.74, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Andimuthu Raja,Elected,,,Nilgiris,34,25,1,11,"B.Sc., B.L., M.L.; Educated at Government Arts College, Musiri, Distt. Trichy; Government Law College, Madurai and Government Law College, Trichy (Tamil Nadu) ",0.3676470588235294,0.0,0.0,0.0,0.38,"This MP was a Minister. He tendered his resignation on 14th Nov, 2010. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 15th Nov, 2010. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Anirudhan Sampath,Elected,,,Attingal,19,23,1,11,M.A. (Eco) L.L.M (Constt. Law),0.3823529411764706,0.044391408114558474,0.020833333333333332,0.315955766192733,0.77, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Annu Tandon,Elected,,,Unnao,37,29,0,3,"B.Sc. (Chemistry, Zoology and Botany); Dayanand Subhash National Post Graduate College, Unnao (Uttar Pradesh) ",0.45588235294117646,0.014319809069212411,0.0,0.2424960505529226,0.93, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anto Antony,Elected,,,Pathanamthitta,19,29,1,3,"B.A.; Educated at St. Thomas College, Palai",0.45588235294117646,0.037708830548926014,0.0,0.4881516587677725,0.86, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anup Kumar Saha,Elected,,,Bardhaman Purba,39,23,1,2,"M.B.B.S., M.S. (Surgery), Ph.D. (Pursuing); Educated at Burdwan Medical College, and University College of Medicine, Calcutta, West Bengal",0.4852941176470588,0.010023866348448688,0.0,0.07977883096366509,0.87, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Anurag Singh Thakur,Elected,,,Hamirpur,14,18,1,3,"B.A.; Educated at Doaba College, Jalandhar, Punjab",0.20588235294117646,0.03436754176610979,0.020833333333333332,0.4834123222748815,0.85, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Arjun Charan Sethi,Elected,,,Bhadrak,29,19,1,11,"M.A.; Educated at K.C. Vidyamandir, Agarpada, Bhadrak College, University College , Vani Vihar, Bhubaneswar, Orissa",0.6911764705882353,0.023389021479713605,0.0,0.15718799368088468,0.85, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Arjun Munda,Elected,,2011-02-26,Jamshedpur,17,18,1,3,"Graduate, Diploma in Social Science; Educated at IGNOU",0.29411764705882354,0.001431980906921241,0.0,0.12006319115323855,0.43,Complete attendance for this MP is not available (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Arjun Ram Meghwal,Elected,,,Bikaner,32,18,1,11,"M.A. (Pol. Science); Educated at Sri Dungar College, Bikaner and University of Phillipine, Phillipines",0.5147058823529411,0.20525059665871123,0.41666666666666663,0.5916271721958926,0.99, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Arjun Roy,Elected,,,Sitamarhi,5,36,1,2,"Ph.D; Educated at University of Bihar, Bihar",0.25000000000000006,0.013365155131264917,0.0,0.27567140600315954,0.92, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Arun Subhashchandra Yadav,Elected,,,Khandwa,22,29,1,3,"B.Com.; Schooling at Daly College, Indore, Madhya Pradesh, S.S. Subdh Jain Commerce College, Jaipur, Rajasthan",0.2205882352941177,0.0019093078758949881,0.0,0.019747235387045814,0.58,"This MP was a Minister. He tendered his resignation on 12th Jul, 2011. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 13th Jul, 2011. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Aruna Kumar Vundavalli,Elected,,,Rajahmundry,2,29,1,3,"B.Com, B.L.; Educated at Govt. College Rajamundry and C.R. Reddy Law College, Eluru",0.5,0.009069212410501194,0.0,0.026066350710900472,0.92, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Arvind Kumar Chaudhary,Elected,,,Basti,37,14,1,6,,0.35294117647058826,0.0019093078758949881,0.0,0.15007898894154817,0.96, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Arvind Kumar Sharma,Elected,,,Karnal,13,29,1,11,"B.D.S., M.D.S.; Eduated at Gujarat University, Ahmedabad, M.D. University, Rohtak",0.3676470588235294,0.0081145584725537,0.0,0.07345971563981042,0.68, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Asaduddin Owaisi,Elected,,,Hyderabad,2,6,1,3,"LL.B (London), Bar-At-Law (Lincolns Inn); Educated at Hyderabad Public School, St. Marys Junior College and Nizam College",0.2794117647058824,0.01909307875894988,0.020833333333333332,0.891785150078989,0.69, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Ashok Argal,Elected,,,Bhind,22,18,1,6,"Educated at Morena Board of Secondary Education, Madhya Pradesh",0.29411764705882354,0.04248210023866349,0.0,0.14218009478672985,0.92, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Ashok Kumar Rawat,Elected,,,Misrikh,37,14,1,11,"M.A.; Educated at Lucknow University, Lucknow, Uttar Pradesh",0.19117647058823534,0.020047732696897375,0.0,0.6469194312796208,0.86, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Ashok Tanwar,Elected,,,Sirsa,13,29,1,11,"M.A., M.Phil (History); Educated at Jawahar Lal Nehru University, New Delhi",0.19117647058823534,0.0019093078758949881,0.0,0.17614533965244866,0.79, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Ashwamedh Devi,Elected,,,Ujiarpur,5,36,0,17,"Educated at Govt. Middle School, Bajitpur Meyari, Sarai Ranjan, Samastipur, Bihar",0.3088235294117648,0.0042959427207637235,0.0,0.11453396524486571,0.89, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Asrarul Haque Mohammad,Elected,,,Kishanganj,5,29,1,11,"Fazil (M.A.); Educated at Darul Uloom, Deoband, Uttar Pradesh",0.6911764705882353,0.008591885441527447,0.0,0.044233807266982623,0.94, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Avtar Singh Bhadana,Elected,,,Faridabad,13,29,1,17,,0.45588235294117646,0.006682577565632459,0.0,0.18246445497630331,0.46, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Awale Jaywant Gangaram,Elected,,,Latur,23,29,1,6,,0.7058823529411764,0.0243436754176611,0.0,0.2764612954186414,0.91, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Babu Lal Marandi,Elected,,,Kodarma,17,38,1,3,"Educated at Ranchi University, Ranchi, Jharkhand",0.45588235294117646,0.0009546539379474941,0.0,0.0,0.29, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Badri Ram Jakhar,Elected,,,Pali,32,29,1,17,,0.5294117647058825,0.011455847255369928,0.0,0.4052132701421801,0.88, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Badruddin Ajmal,Elected,,,Dhubri,4,13,1,11,"Fazil-e-Deoband (Masters in Islamic Theology and Arabic); Educated at Darul Uloom, Deoband, Uttar Pradesh",0.5735294117647058,0.014319809069212411,0.0,0.2527646129541864,0.49, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Baidyanath Prasad Mahto,Elected,,,Valmiki Nagar,5,36,1,7,"Educated at H.S. Bathanaha, West Champaran (Bihar) ",0.6029411764705883,0.013365155131264917,0.0,0.2377567140600316,0.92, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Baijayant Jay Panda,Elected,,,Kendrapara,29,19,1,3,"Dual Degree Course in Engineering and Management in Communications; Educated at Michigan Technological University, U.S.A.",0.3676470588235294,0.008591885441527447,0.25,0.693522906793049,0.66, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Baju Ban Riyan,Elected,,,Tripura East,36,23,1,3,"B.Sc.; Educated at Maharaja Bira Bikram College, Agartala, Tripura",0.6911764705882353,0.002863961813842482,0.0,0.0,0.85, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bal Kumar Patel,Elected,,,Mirzapur,37,58,1,6,"Educated at Bhauri Intermediate College, Distt. Chitrakoot, Uttar Pradesh",0.3676470588235294,0.005250596658711217,0.0,0.2211690363349131,0.8, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Baliram,Elected,,,Lalganj,37,14,1,2,"M.A., M.Ed., Ph.D.; Educated at Banaras Hindu University (BHU), Varanasi, Uttar Pradesh",0.5,0.0243436754176611,0.0,0.2772511848341232,0.94, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Baliram Kashyap,Elected,,2011-09-03,Bastar,7,18,1,17,,0.7647058823529411,0.0,0.0,0.0,0.01,Complete attendance for this MP is not available (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Balkrishna Khanderao Shukla,Elected,,,Vadodara,12,18,1,11,"B.Sc., MBA (HRM); Educated at M.S. University of Baroda, Vadodara (Gujarat) ",0.3676470588235294,0.01288782816229117,0.020833333333333332,0.20063191153238547,0.65, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bansagopal Chowdhury,Elected,,,Asansol,39,23,1,3,"Educated at T.D.B. College, Raniganj, West Bengal",0.4264705882352941,0.011455847255369928,0.0,0.0339652448657188,0.61, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bapiraju Kanumuri,Elected,,,Narsapuram,2,29,1,6,Educated at Hyderabad Public School,0.6029411764705883,0.005250596658711217,0.0,0.0,0.87, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Basori Singh Masram,Elected,,,Mandla,22,29,1,17,"Educated at Higher Secondary School, Bichhiya and Middle School, Tatri, Distt. Mandla, Madhya Pradesh",0.6323529411764706,0.00047732696897374703,0.0,0.007898894154818325,0.84, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Basudeb Acharia,Elected,,,Bankura,39,23,1,11,"M.A., B.T.; Educated at Ranchi University, Ranchi, Bihar and Calcutta University, Calcutta, West Bengal",0.6764705882352942,0.06825775656324583,0.14583333333333331,0.1721958925750395,0.88, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Beni Prasad Verma,Elected,,,Gonda,37,29,1,3,"B.A., LL.B.; Educated at Lucknow University, Lucknow, Uttar Pradesh",0.7058823529411764,0.0009546539379474941,0.0,0.0,0.99,"This MP was appointed a minister in Jan, 2011.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 13th Dec, 2010. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Bhajan Lal,Elected,,2011-03-06,Hisar,13,26,1,6,"Educated at Government College, Bahawal Nagar (Now in Pakistan) ",0.8529411764705881,0.0,0.0,0.0,0.39, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bhakta Charan Das,Elected,,,Kalahandi,29,29,1,3,"B.A., LL.B.; Educated at Government College, Bhawanipatna, Kalahandi, Orissa and L. R. Law College, Sambalpur (Orissa) ",0.44117647058823534,0.0243436754176611,0.020833333333333332,0.1990521327014218,0.9, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bharat Ram Meghwal,Elected,,,Ganganagar,32,29,1,3,"B.A., B.Ed.; Educated at Rajasthan University, Jaipur and Kota",0.4852941176470588,0.008591885441527447,0.0,0.1579778830963665,0.9, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bharatsinh Madhavsinh Solanki,Elected,,,Anand,12,29,1,3,B.E. (Civil); Educated at Birla Vishwakarma Mahavidyalay,0.5147058823529411,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Bhartruhari Mahtab,Elected,,,Cuttack,29,19,1,11,"M.A. (English); Educated at Utkal University, (Orissa) ",0.45588235294117646,0.1116945107398568,0.020833333333333332,0.31200631911532384,0.94, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bhavana Pundlikrao Gawali Patil,Elected,,,Yavatmal-Washim,23,60,0,3,"B.A. (Marathi); Educated at Amravati University, Amravati (Maharashtra) ",0.2205882352941177,0.009069212410501194,0.0,0.2843601895734597,0.67, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
"Bhismashankar, Alias Kushal Tiwari",Elected,,,Sant Kabir Nagar,37,14,1,6,,0.411764705882353,0.021479713603818618,0.0,0.42417061611374407,0.79, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bhola Singh,Elected,,,Nawada,5,18,1,2,"M.A., Ph.D.; Educated at Patna University and Lalit Narayan Mithila University, Darbhanga, Bihar",0.7941176470588236,0.04964200477326969,0.20833333333333331,0.31437598736176936,0.92, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bhoopendra Singh,Elected,,2013-12-13,Sagar,22,18,1,3,L.L.B.; Educated at Sagar University (Madhya Pradesh) ,0.411764705882353,0.01288782816229117,0.08333333333333333,0.49368088467614535,0.7, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bhudeo Choudhary,Elected,,,Jamui,5,36,1,3,"B.A., LL.B.; Educated at T.N.V. Law College, Bhagalpur",0.4264705882352941,0.016706443914081145,0.0,0.353870458135861,0.86, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bibhu Prasad Tarai,Elected,,,Jagatsinghpur,29,22,1,11,"M.A., LL.B.; Madhusudan Law College, Cuttack and Utkal University, Bhubaneshwar, Orissa",0.35294117647058826,0.012410501193317422,0.0,0.1769352290679305,0.82, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bijoy Krishna Handique,Elected,,,Jorhat,4,29,1,11,"M.A.; Educated at Calcutta University, Calcutta (West Bengal) ",0.7941176470588236,0.0,0.0,0.0007898894154818325,0.92,"This MP was a Minister. He tendered his resignation on 12th Jul, 2011. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 13th Jul, 2011. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Bijoya Chakravarty,Elected,,,Gauhati,4,18,0,11,"M.A. (English); Educated at Guwahati University, Guwahati, Assam and Banaras Hindu University, Varanasi (Uttar Pradesh) ",0.7205882352941175,0.01766109785202864,0.08333333333333333,0.04186413902053712,0.84, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Biren Singh Engti,Elected,,,Autonomous District,4,29,1,11,"M.A., LL.B.; Educated at Guwahati University, Assam",0.6323529411764706,0.0009546539379474941,0.0,0.0,0.96, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Bishnu Pada Ray,Elected,,,Andaman and Nicobar Islands,1,18,1,3,"B.Com. (Hons.); Educated at Andamohan College, Calcutta, West Bengal",0.5588235294117647,0.03914081145584725,0.020833333333333332,0.174565560821485,0.76, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Brij Bhushan Sharan Singh,Elected,,,Kaiserganj,37,58,1,11,"M.A., LL.B.; Educated at Saket Mahavidyalay, Avadh University, Faizabad (Uttar Pradesh) ",0.4705882352941177,0.00954653937947494,0.0,0.14454976303317535,0.85, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
C. L. Ruala,Elected,,,Mizoram,26,29,1,11,"B.A., B.T.; Educated at St. Edmund`s college Shillong, Gauhati University",0.7794117647058822,0.0009546539379474941,0.0,0.009478672985781991,0.96, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
C. M. Chang,Elected,,2013-09-21,Nagaland,27,46,1,3,"B.A; Educated at High School, Mokochung, Nagaland and St. Edmund`s College Shillong, Guwahati University",0.6617647058823528,0.00047732696897374703,0.0,0.026066350710900472,0.78, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
C. P. Joshi,Elected,,,Bhilwara,32,29,1,2,"M.Sc. (Physics.), M.A. (Psychology), L.LB. Ph.D.; Educated at M.B. College, Udaipur, Rajasthan",0.5588235294117647,0.0,0.0,0.0,0.95,"This MP was a Minister. He tendered his resignation on 16th Jun, 2013. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 5th Aug, 2013. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
C. R. Patil,Elected,,,Navsari,12,18,1,0,"I.T.I; Educated at Industrial Training Institute, Surat",0.4852941176470588,0.010501193317422435,0.041666666666666664,0.3696682464454976,0.78, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
C. Rajendran,Elected,,,Chennai South,34,3,1,3,"B.A., B.L.; Educated at Madras Law College",0.411764705882353,0.022911694510739856,0.0,0.3246445497630332,0.75, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
C. Sivasami,Elected,,,Tiruppur,34,3,1,11,M.A.; Madurai Kamraj University (Tamil Nadu) ,0.45588235294117646,0.02768496420047733,0.0,0.5529225908372828,0.75, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Chandra Sekhar Kalva Kuntla Rao,Elected,,,Mahabubnagar,2,65,1,11,"M.A. (Litt); Educated at Osmania University, Hyderabad, Andhra Pradesh",0.5147058823529411,0.0009546539379474941,0.0,0.0,0.13,Complete attendance for this MP is not available (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Chandrakant Bhaurao Khaire,Elected,,,Aurangabad,23,60,1,3,"B.Sc. (1st Year), Diploma in Personnel Management; Educated at Marathawada University, Aurangabad, Maharashtra",0.5441176470588236,0.022911694510739856,0.10416666666666666,0.5726698262243286,0.73, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Chandresh Kumari Katoch,Elected,,,Jodhpur,32,29,0,16,"Educated at Nazrath Convent School, St. Mary`s School, Puna, St. Hildas School, Ooty Educated at St. Hildas-Ooty",0.6617647058823528,0.002386634844868735,0.0,0.03317535545023697,0.78,"This MP was appointed a minister in Oct, 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th Sep, 2012. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Chandu Lal Sahu,Elected,,,Mahasamund,7,18,1,3,"B.Com., LL.B.; Educated at Rajiv Lochan College, Rajim and; Durga College, Raipur",0.4264705882352941,0.0076372315035799524,0.0,0.053712480252764615,0.78, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Charan Das Mahant,Elected,,,Korba,7,29,1,2,"M.Sc., M.A., LL.B., Ph.D.; Educated at Motilal Vigyan Mahavidhyalay, Bhopal University and Barkatulla University, Bhopal (Madhya Pradesh) ",0.5,0.007159904534606206,0.0,0.10426540284360189,0.93,"This MP was appointed a minister in Jul, 2011.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 25th Mar, 2011. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Charles Dias,Nominated,,,,37,29,1,2,"M.A., Ph.D, Diploma in Office Management, Diploma in Personnel Management and Diploma in Labour Law; Educated at University of Calicut and Annamalai University",0.5588235294117647,0.03436754176610979,0.0,0.1263823064770932,0.98, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Chaudhary Lal Singh,Elected,,,Udhampur,16,29,1,3,"B.A.; Educated at Government Degree College, Kathua,; Jammu and Kashmir",0.44117647058823534,0.04009546539379475,0.0,0.20616113744075829,0.84, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Chinta Mohan,Elected,,,Tirupati,2,29,1,3,"M.B.B.S; Educated at Srivenkateswara Medical College, Tirupati (Andhra Pradesh) ",0.5,0.002386634844868735,0.0,0.014218009478672985,0.8, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Choudhury Mohan Jatua,Elected,,,Mathurapur,39,8,1,11,M.Com.; Educated at Kolkata University,0.7352941176470589,0.0,0.0,0.0,0.34,"This MP was a Minister. He tendered his resignation on 21st Sep, 2012. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 22nd Sep, 2012. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
D. Napoleon,Elected,,,Perambalur,34,25,1,3,"B.A. (History); Educated at St. Joseph's College, Trichy",0.3676470588235294,0.0,0.0,0.0,0.04,"This MP was a Minister. He tendered his resignation on 20th Mar, 2013. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 21st Mar, 2013. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
D.B. Chandre Gowda,Elected,,,Bangalore North,18,18,1,11,"B.Sc, LL.B., Educated at Mudigere High School, Intermediate College Chikmagalur, Renukacharya College, Bangalore and R. L. Law College, Belgaum",0.7647058823529411,0.0033412887828162294,0.0,0.5924170616113744,0.59, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
D.K. Suresh,Elected,,,Bangalore Rural,18,29,1,6,Information not available,0.3235294117647059,0.0,0.0,0.009478672985781991,1.0, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
D.V. Sadananda Gowda,Elected,,2011-12-29,Udupi Chikmagalur,18,18,1,3,"B.Sc., L.L.B.; Educated at St. Phelomena College, Puttur, Dakshina Kannada, Karnataka and Vaikunta Baliga Law Collge, Udupi",0.5147058823529411,0.0081145584725537,0.0,0.05687203791469194,0.42, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Daggubati Purandeswari,Elected,,,Visakhapatnam,2,29,0,3,B.A. (Literature) and Graduate in Gemology; Educated at South Indian Educational Trust and; Women College (Chennai) and Gemological Institute of India,0.4264705882352941,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Danapal Venugopal,Elected,,,Tiruvannamalai,34,25,1,6,"Educated at Danish Mission High School, Tiruvannamalai, Tamil Nadu",0.838235294117647,0.01288782816229117,0.0,0.0039494470774091624,0.66, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Dara Singh Chauhan,Elected,,,Ghosi,37,14,1,3,,0.3676470588235294,0.06205250596658712,0.0,0.07266982622432859,0.92, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Darshana Vikram Jardosh,Elected,,,Surat,12,18,0,3,"B.Com.; Educated at K.P. College of Commerce, Surat, Certificate Course in Computer from NIIT",0.411764705882353,0.03389021479713604,0.0,0.26619273301737756,0.87, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Datta Raghobaji Meghe,Elected,,,Wardha,23,29,1,3,"B.A.; Educated at Nagpur University, Nagpur (Maharashtra) ",0.7647058823529411,0.028162291169451074,0.0,0.24328593996840442,0.88, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Davidson J. Helen,Elected,,,Kanniyakumari,34,25,0,11,"M.Sc. (Math), B.Ed; Manomanian Sundaranar University and Annamalai University",0.25000000000000006,0.02243436754176611,0.0,0.1524486571879937,0.82, (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)
Dayanidhi Maran,Elected,,,Chennai Central,34,25,1,3,"B.A. (Economics); Educated at Loyola College, Chennai (Tamil Nadu) ",0.3235294117647059,0.00047732696897374703,0.0,0.0,0.62,"This MP was a Minister. He tendered his resignation on 12th Jul, 2011. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 13th Jul, 2011. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
Deepa Dashmunsi,Elected,,,Raiganj,39,29,0,11,"M.A. (Dramatics); Educated at Rabindra Bharati University, West Bengal",0.39705882352941174,0.0042959427207637235,0.0,0.25908372827804105,0.79,"This MP was appointed a minister in Oct, 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th Sep, 2012. (Data corresponds to the period 3 Jun 2009 to 21 Feb 2014.)"
